doggo_name,doggo_pic_url,url_source
Skye,https://cdn.rescuegroups.org/8711/pictures/animals/19121/19121428/94702281.jpg,"toolkitFocusPet_0(0, 19121428, 12067);return false;"
Leon,https://cdn.rescuegroups.org/8711/pictures/animals/19158/19158902/94559803.jpg,"toolkitFocusPet_0(0, 19158902, 12068);return false;"
Verity,https://cdn.rescuegroups.org/8711/pictures/animals/18548/18548556/90283669.jpg,"toolkitFocusPet_0(0, 18548556, 12069);return false;"
Maverick,https://cdn.rescuegroups.org/8711/pictures/animals/18548/18548629/96830049.jpg,"toolkitFocusPet_0(0, 18548629, 12070);return false;"
Monterey,https://cdn.rescuegroups.org/8711/pictures/animals/20160/20160755/97913866.jpg,"toolkitFocusPet_0(0, 20160755, 12071);return false;"
John Boy,https://cdn.rescuegroups.org/8711/pictures/animals/19382/19382032/94592684.jpg,"toolkitFocusPet_0(0, 19382032, 12072);return false;"
Jim Bob,https://cdn.rescuegroups.org/8711/pictures/animals/19382/19382044/94592792.jpg,"toolkitFocusPet_0(0, 19382044, 12073);return false;"
Blondie,https://cdn.rescuegroups.org/8711/pictures/animals/16407/16407917/77675803.jpg,"toolkitFocusPet_0(0, 16407917, 12074);return false;"
Mack,https://cdn.rescuegroups.org/8711/pictures/animals/20315/20315445/98007341.jpg,"toolkitFocusPet_0(0, 20315445, 12075);return false;"
Will,https://cdn.rescuegroups.org/8711/pictures/animals/20185/20185815/97676623.jpg,"toolkitFocusPet_0(0, 20185815, 12076);return false;"
***Not on List/Unsure - Dog,no photo,"toolkitFocusPet_0(0, 19629785, 12077);return false;"
Boo boo,https://cdn.rescuegroups.org/4324/pictures/animals/20386/20386155/98170486.jpg,"toolkitFocusPet_0(0, 20386155, 12078);return false;"
Rocky,https://cdn.rescuegroups.org/4324/pictures/animals/20389/20389653/98174716.jpg,"toolkitFocusPet_0(0, 20389653, 12079);return false;"
Ace,https://cdn.rescuegroups.org/4324/pictures/animals/20389/20389655/98170396.jpg,"toolkitFocusPet_0(0, 20389655, 12080);return false;"
Booboo (yogi),https://cdn.rescuegroups.org/4324/pictures/animals/20389/20389660/98170553.jpg,"toolkitFocusPet_0(0, 20389660, 12081);return false;"
Winkle,no photo,"toolkitFocusPet_0(0, 20389669, 12082);return false;"
ALVINA,https://cdn.rescuegroups.org/1932/pictures/animals/20333/20333801/98053634.jpg,"toolkitFocusPet_0(0, 20333801, 12083);return false;"
BAMBI,https://cdn.rescuegroups.org/1932/pictures/animals/20363/20363897/98121394.jpg,"toolkitFocusPet_0(0, 20363897, 12084);return false;"
REBA,https://cdn.rescuegroups.org/1932/pictures/animals/20363/20363902/98121401.jpg,"toolkitFocusPet_0(0, 20363902, 12085);return false;"
KATIE,https://cdn.rescuegroups.org/1932/pictures/animals/20363/20363905/98121405.jpg,"toolkitFocusPet_0(0, 20363905, 12086);return false;"
BODHI,https://cdn.rescuegroups.org/1932/pictures/animals/20363/20363918/98121409.jpg,"toolkitFocusPet_0(0, 20363918, 12087);return false;"
DEBORAH,https://cdn.rescuegroups.org/1932/pictures/animals/20196/20196715/97744712.jpg,"toolkitFocusPet_0(0, 20196715, 12088);return false;"
MIRABETH,https://cdn.rescuegroups.org/1932/pictures/animals/20394/20394641/98182604.jpg,"toolkitFocusPet_0(0, 20394641, 12089);return false;"
JIMBOB,https://cdn.rescuegroups.org/1932/pictures/animals/20394/20394643/98182606.jpg,"toolkitFocusPet_0(0, 20394643, 12090);return false;"
WILLOW,https://cdn.rescuegroups.org/1932/pictures/animals/20396/20396822/98187617.jpg,"toolkitFocusPet_0(0, 20396822, 12091);return false;"
BIBI,https://cdn.rescuegroups.org/1932/pictures/animals/20399/20399061/98193449.jpg,"toolkitFocusPet_0(0, 20399061, 12092);return false;"
SKYE,https://cdn.rescuegroups.org/1932/pictures/animals/20401/20401599/98199599.jpg,"toolkitFocusPet_0(0, 20401599, 12093);return false;"
GINKO,https://cdn.rescuegroups.org/1932/pictures/animals/20403/20403235/98203550.jpg,"toolkitFocusPet_0(0, 20403235, 12094);return false;"
Rosita,https://cdn.rescuegroups.org/7041/pictures/animals/19764/19764460/97391694.jpg,"toolkitFocusPet_0(0, 19764460, 12095);return false;"
Elton (Prev. Walmart),https://cdn.rescuegroups.org/5510/pictures/animals/19580/19580592/95692338.jpg,"toolkitFocusPet_0(0, 19580592, 12096);return false;"
Norma,https://cdn.rescuegroups.org/2340/pictures/animals/16614/16614184/79211893.jpg,"toolkitFocusPet_0(0, 16614184, 12097);return false;"
Bodie,https://cdn.rescuegroups.org/2340/pictures/animals/16271/16271573/86819428.jpg,"toolkitFocusPet_0(0, 16271573, 12098);return false;"
Luna,https://cdn.rescuegroups.org/2340/pictures/animals/16274/16274012/75529538.jpg,"toolkitFocusPet_0(0, 16274012, 12099);return false;"
Katrina,https://cdn.rescuegroups.org/2340/pictures/animals/16285/16285745/75595561.jpg,"toolkitFocusPet_0(0, 16285745, 12100);return false;"
Percy,https://cdn.rescuegroups.org/2340/pictures/animals/17048/17048852/95181443.jpg,"toolkitFocusPet_0(0, 17048852, 12101);return false;"
Pepper,https://cdn.rescuegroups.org/2340/pictures/animals/17100/17100143/85608960.jpg,"toolkitFocusPet_0(0, 17100143, 12102);return false;"
Neptune,https://cdn.rescuegroups.org/2340/pictures/animals/16896/16896844/79457296.jpg,"toolkitFocusPet_0(0, 16896844, 12103);return false;"
Ranger,https://cdn.rescuegroups.org/2340/pictures/animals/17756/17756733/86367901.jpg,"toolkitFocusPet_0(0, 17756733, 12104);return false;"
Bono,https://cdn.rescuegroups.org/2340/pictures/animals/18341/18341498/89339008.jpg,"toolkitFocusPet_0(0, 18341498, 12105);return false;"
Harvey,https://cdn.rescuegroups.org/2340/pictures/animals/17632/17632469/85523652.jpg,"toolkitFocusPet_0(0, 17632469, 12106);return false;"
Russ,https://cdn.rescuegroups.org/2340/pictures/animals/17816/17816792/86713820.jpg,"toolkitFocusPet_0(0, 17816792, 12107);return false;"
Robin,https://cdn.rescuegroups.org/2340/pictures/animals/18049/18049255/96928382.jpg,"toolkitFocusPet_0(0, 18049255, 12108);return false;"
Nina,https://cdn.rescuegroups.org/2340/pictures/animals/12349/12349496/71064023.jpg,"toolkitFocusPet_0(0, 12349496, 12109);return false;"
Bonnie,https://cdn.rescuegroups.org/2340/pictures/animals/19177/19177414/93561960.jpg,"toolkitFocusPet_0(0, 19177414, 12110);return false;"
Andre,https://cdn.rescuegroups.org/2340/pictures/animals/18888/18888074/97499775.jpg,"toolkitFocusPet_0(0, 18888074, 12111);return false;"
Barbie,https://cdn.rescuegroups.org/2340/pictures/animals/19724/19724764/97275856.jpg,"toolkitFocusPet_0(0, 19724764, 12112);return false;"
Arlo,https://cdn.rescuegroups.org/2340/pictures/animals/19868/19868571/96719491.jpg,"toolkitFocusPet_0(0, 19868571, 12113);return false;"
Grady,https://cdn.rescuegroups.org/2340/pictures/animals/19868/19868766/96719823.jpg,"toolkitFocusPet_0(0, 19868766, 12114);return false;"
Bruno,https://cdn.rescuegroups.org/2340/pictures/animals/19104/19104507/93127626.jpg,"toolkitFocusPet_0(0, 19104507, 12115);return false;"
Kincaid,https://cdn.rescuegroups.org/2340/pictures/animals/19107/19107053/93144617.jpg,"toolkitFocusPet_0(0, 19107053, 12116);return false;"
Andy,https://cdn.rescuegroups.org/2340/pictures/animals/19122/19122825/93223549.jpg,"toolkitFocusPet_0(0, 19122825, 12117);return false;"
Johnny,https://cdn.rescuegroups.org/2340/pictures/animals/19123/19123006/94927540.jpg,"toolkitFocusPet_0(0, 19123006, 12118);return false;"
Gypsy,https://cdn.rescuegroups.org/2340/pictures/animals/19123/19123375/93227586.jpg,"toolkitFocusPet_0(0, 19123375, 12119);return false;"
Maverick,https://cdn.rescuegroups.org/2340/pictures/animals/19159/19159788/93433439.jpg,"toolkitFocusPet_0(0, 19159788, 12120);return false;"
Storm,https://cdn.rescuegroups.org/2340/pictures/animals/19910/19910099/96920120.jpg,"toolkitFocusPet_0(0, 19910099, 12121);return false;"
Jessica,https://cdn.rescuegroups.org/2340/pictures/animals/19910/19910867/96921973.jpg,"toolkitFocusPet_0(0, 19910867, 12122);return false;"
Benny,https://cdn.rescuegroups.org/2340/pictures/animals/19910/19910991/96923352.jpg,"toolkitFocusPet_0(0, 19910991, 12123);return false;"
Sandy,https://cdn.rescuegroups.org/2340/pictures/animals/19911/19911381/96923132.jpg,"toolkitFocusPet_0(0, 19911381, 12124);return false;"
Mandy,https://cdn.rescuegroups.org/2340/pictures/animals/19911/19911394/96923147.jpg,"toolkitFocusPet_0(0, 19911394, 12125);return false;"
Candy,https://cdn.rescuegroups.org/2340/pictures/animals/19911/19911405/96923185.jpg,"toolkitFocusPet_0(0, 19911405, 12126);return false;"
Draco,https://cdn.rescuegroups.org/2340/pictures/animals/19914/19914747/96935064.jpg,"toolkitFocusPet_0(0, 19914747, 12127);return false;"
Kirby,https://cdn.rescuegroups.org/2340/pictures/animals/19915/19915599/96937524.jpg,"toolkitFocusPet_0(0, 19915599, 12128);return false;"
Niko,https://cdn.rescuegroups.org/2340/pictures/animals/19933/19933020/96981563.jpg,"toolkitFocusPet_0(0, 19933020, 12129);return false;"
Astro,https://cdn.rescuegroups.org/2340/pictures/animals/19583/19583870/97570174.jpg,"toolkitFocusPet_0(0, 19583870, 12130);return false;"
Tilly,https://cdn.rescuegroups.org/2340/pictures/animals/20088/20088862/97412656.jpg,"toolkitFocusPet_0(0, 20088862, 12131);return false;"
Leonardo,https://cdn.rescuegroups.org/2340/pictures/animals/20132/20132026/98176899.jpg,"toolkitFocusPet_0(0, 20132026, 12132);return false;"
Tucker,https://cdn.rescuegroups.org/2340/pictures/animals/14851/14851607/68237260.jpg,"toolkitFocusPet_0(0, 14851607, 12133);return false;"
Marley,https://cdn.rescuegroups.org/2340/pictures/animals/14277/14277218/65354123.jpg,"toolkitFocusPet_0(0, 14277218, 12134);return false;"
Winnie,https://cdn.rescuegroups.org/2340/pictures/animals/20298/20298830/97967209.jpg,"toolkitFocusPet_0(0, 20298830, 12135);return false;"
Donatello (Donny),https://cdn.rescuegroups.org/2340/pictures/animals/20315/20315150/98176888.jpg,"toolkitFocusPet_0(0, 20315150, 12136);return false;"
Raphael,https://cdn.rescuegroups.org/2340/pictures/animals/20315/20315208/98006806.jpg,"toolkitFocusPet_0(0, 20315208, 12137);return false;"
Adele,https://cdn.rescuegroups.org/2340/pictures/animals/20315/20315237/98006968.jpg,"toolkitFocusPet_0(0, 20315237, 12138);return false;"
Jet,https://cdn.rescuegroups.org/2340/pictures/animals/20317/20317859/98014527.jpg,"toolkitFocusPet_0(0, 20317859, 12139);return false;"
Lucas,https://cdn.rescuegroups.org/2340/pictures/animals/20317/20317876/98014564.jpg,"toolkitFocusPet_0(0, 20317876, 12140);return false;"
Kassidy,https://cdn.rescuegroups.org/2340/pictures/animals/20320/20320574/98020850.jpg,"toolkitFocusPet_0(0, 20320574, 12141);return false;"
Harley,https://cdn.rescuegroups.org/2340/pictures/animals/20320/20320592/98020992.jpg,"toolkitFocusPet_0(0, 20320592, 12142);return false;"
Raelynn,https://cdn.rescuegroups.org/2340/pictures/animals/20320/20320612/98021078.jpg,"toolkitFocusPet_0(0, 20320612, 12143);return false;"
April,https://cdn.rescuegroups.org/2340/pictures/animals/20358/20358619/98176877.jpg,"toolkitFocusPet_0(0, 20358619, 12144);return false;"
Bruce,https://cdn.rescuegroups.org/2340/pictures/animals/20358/20358811/98114059.jpg,"toolkitFocusPet_0(0, 20358811, 12145);return false;"
Dex,https://cdn.rescuegroups.org/2340/pictures/animals/20368/20368249/98130783.jpg,"toolkitFocusPet_0(0, 20368249, 12146);return false;"
Luna Lemon,https://cdn.rescuegroups.org/2340/pictures/animals/20368/20368377/98131000.jpg,"toolkitFocusPet_0(0, 20368377, 12147);return false;"
Toby,https://cdn.rescuegroups.org/2340/pictures/animals/20195/20195594/97708029.jpg,"toolkitFocusPet_0(0, 20195594, 12148);return false;"
Hudson,https://cdn.rescuegroups.org/2340/pictures/animals/20195/20195599/97708043.jpg,"toolkitFocusPet_0(0, 20195599, 12149);return false;"
Cosmo,https://cdn.rescuegroups.org/2340/pictures/animals/20201/20201209/97717544.jpg,"toolkitFocusPet_0(0, 20201209, 12150);return false;"
Hercules,https://cdn.rescuegroups.org/2340/pictures/animals/20201/20201224/97717576.jpg,"toolkitFocusPet_0(0, 20201224, 12151);return false;"
Juno,https://cdn.rescuegroups.org/2340/pictures/animals/20201/20201231/97718040.jpg,"toolkitFocusPet_0(0, 20201231, 12152);return false;"
Jenson,https://cdn.rescuegroups.org/2340/pictures/animals/20201/20201395/97718004.jpg,"toolkitFocusPet_0(0, 20201395, 12153);return false;"
Pretty Boy,https://cdn.rescuegroups.org/2340/pictures/animals/20390/20390208/98171792.jpg,"toolkitFocusPet_0(0, 20390208, 12154);return false;"
Charity,https://cdn.rescuegroups.org/2340/pictures/animals/20390/20390361/98172220.jpg,"toolkitFocusPet_0(0, 20390361, 12155);return false;"
Penne,https://cdn.rescuegroups.org/2340/pictures/animals/20390/20390893/98173657.jpg,"toolkitFocusPet_0(0, 20390893, 12156);return false;"
Waffles,https://cdn.rescuegroups.org/2340/pictures/animals/20390/20390901/98173677.jpg,"toolkitFocusPet_0(0, 20390901, 12157);return false;"
Buttercup,https://cdn.rescuegroups.org/2340/pictures/animals/20392/20392265/98176956.jpg,"toolkitFocusPet_0(0, 20392265, 12158);return false;"
Loretta,https://cdn.rescuegroups.org/2340/pictures/animals/20392/20392267/98176966.jpg,"toolkitFocusPet_0(0, 20392267, 12159);return false;"
Pancake,https://cdn.rescuegroups.org/2340/pictures/animals/19885/19885736/98014966.jpg,"toolkitFocusPet_0(0, 19885736, 12160);return false;"
Griffin,https://cdn.rescuegroups.org/2340/pictures/animals/20040/20040049/97274282.jpg,"toolkitFocusPet_0(0, 20040049, 12161);return false;"
Buddy,https://cdn.rescuegroups.org/2340/pictures/animals/20040/20040163/97274451.jpg,"toolkitFocusPet_0(0, 20040163, 12162);return false;"
Pippa,https://cdn.rescuegroups.org/2340/pictures/animals/19174/19174081/95481704.jpg,"toolkitFocusPet_0(0, 19174081, 12163);return false;"
Stella,https://cdn.rescuegroups.org/2340/pictures/animals/19175/19175157/93537606.jpg,"toolkitFocusPet_0(0, 19175157, 12164);return false;"
Cupid,https://cdn.rescuegroups.org/2340/pictures/animals/19175/19175533/93541305.jpg,"toolkitFocusPet_0(0, 19175533, 12165);return false;"
Nilla,https://cdn.rescuegroups.org/8864/pictures/animals/15608/15608002/97940264.jpg,"toolkitFocusPet_0(0, 15608002, 12166);return false;"
Zara - PA,https://cdn.rescuegroups.org/8864/pictures/animals/15683/15683753/72700264.jpg,"toolkitFocusPet_0(0, 15683753, 12167);return false;"
Cola - TX,https://cdn.rescuegroups.org/8864/pictures/animals/16418/16418498/78691887.jpg,"toolkitFocusPet_0(0, 16418498, 12168);return false;"
Brutus - MD,https://cdn.rescuegroups.org/8864/pictures/animals/16565/16565218/98110338.jpg,"toolkitFocusPet_0(0, 16565218, 12169);return false;"
Bridgett - KY,https://cdn.rescuegroups.org/8864/pictures/animals/17629/17629777/91538016.png,"toolkitFocusPet_0(0, 17629777, 12170);return false;"
Roxie - CT,https://cdn.rescuegroups.org/8864/pictures/animals/17989/17989515/87661779.jpg,"toolkitFocusPet_0(0, 17989515, 12171);return false;"
Vinny - VA,https://cdn.rescuegroups.org/8864/pictures/animals/18079/18079299/97536680.jpg,"toolkitFocusPet_0(0, 18079299, 12172);return false;"
Kya - OH,https://cdn.rescuegroups.org/8864/pictures/animals/18121/18121779/97427236.jpg,"toolkitFocusPet_0(0, 18121779, 12173);return false;"
Gray- NY,no photo,"toolkitFocusPet_0(0, 19282932, 12174);return false;"
Gizmo2 - CO - TX,https://cdn.rescuegroups.org/8864/pictures/animals/19288/19288690/94144041.jpg,"toolkitFocusPet_0(0, 19288690, 12175);return false;"
Comet - TX,https://cdn.rescuegroups.org/8864/pictures/animals/18926/18926743/92467231.jpg,"toolkitFocusPet_0(0, 18926743, 12176);return false;"
Whinnie - FL,no photo,"toolkitFocusPet_0(0, 18958554, 12177);return false;"
Molly - MI,https://cdn.rescuegroups.org/8864/pictures/animals/18978/18978662/92648338.jpg,"toolkitFocusPet_0(0, 18978662, 12178);return false;"
Jolie IN,https://cdn.rescuegroups.org/8864/pictures/animals/19790/19790679/96334698.jpg,"toolkitFocusPet_0(0, 19790679, 12179);return false;"
Loki - MS,https://cdn.rescuegroups.org/8864/pictures/animals/19833/19833215/97849444.jpg,"toolkitFocusPet_0(0, 19833215, 12180);return false;"
Mando MO,https://cdn.rescuegroups.org/8864/pictures/animals/19872/19872455/96737894.jpg,"toolkitFocusPet_0(0, 19872455, 12181);return false;"
Kate - PA,https://cdn.rescuegroups.org/8864/pictures/animals/18509/18509692/90161146.jpg,"toolkitFocusPet_0(0, 18509692, 12182);return false;"
Maka - TX,https://cdn.rescuegroups.org/8864/pictures/animals/18595/18595134/97511500.jpg,"toolkitFocusPet_0(0, 18595134, 12183);return false;"
Cairo - AL,https://cdn.rescuegroups.org/8864/pictures/animals/19916/19916754/98029130.jpg,"toolkitFocusPet_0(0, 19916754, 12184);return false;"
Max - PA,https://cdn.rescuegroups.org/8864/pictures/animals/19964/19964127/97064003.jpg,"toolkitFocusPet_0(0, 19964127, 12185);return false;"
Hal-NC,https://cdn.rescuegroups.org/8864/pictures/animals/19977/19977899/97998883.jpg,"toolkitFocusPet_0(0, 19977899, 12186);return false;"
Ranger2 - TX,https://cdn.rescuegroups.org/8864/pictures/animals/19582/19582935/97511499.jpg,"toolkitFocusPet_0(0, 19582935, 12187);return false;"
Grace - MS,https://cdn.rescuegroups.org/8864/pictures/animals/19588/19588905/97701417.jpg,"toolkitFocusPet_0(0, 19588905, 12188);return false;"
"Majka - MO (pronounced Micha, ""mother"", ""love"")",https://cdn.rescuegroups.org/8864/pictures/animals/19659/19659139/97504130.jpg,"toolkitFocusPet_0(0, 19659139, 12189);return false;"
Cinnamon - FL,https://cdn.rescuegroups.org/8864/pictures/animals/20077/20077867/97905603.jpg,"toolkitFocusPet_0(0, 20077867, 12190);return false;"
Aspen - KS,https://cdn.rescuegroups.org/8864/pictures/animals/20134/20134302/97682174.jpg,"toolkitFocusPet_0(0, 20134302, 12191);return false;"
Winston,https://cdn.rescuegroups.org/8864/pictures/animals/20137/20137995/97542094.jpg,"toolkitFocusPet_0(0, 20137995, 12192);return false;"
Juliet - TX,https://cdn.rescuegroups.org/8864/pictures/animals/20157/20157331/97702215.jpg,"toolkitFocusPet_0(0, 20157331, 12193);return false;"
Jasper2 - TX,https://cdn.rescuegroups.org/8864/pictures/animals/20157/20157332/97770436.jpg,"toolkitFocusPet_0(0, 20157332, 12194);return false;"
Caradona-OH,https://cdn.rescuegroups.org/8864/pictures/animals/19347/19347411/94434680.jpg,"toolkitFocusPet_0(0, 19347411, 12195);return false;"
Zeus - LA,https://cdn.rescuegroups.org/8864/pictures/animals/19372/19372031/96933336.jpg,"toolkitFocusPet_0(0, 19372031, 12196);return false;"
Roach - NC,https://cdn.rescuegroups.org/8864/pictures/animals/18244/18244792/97110722.jpg,"toolkitFocusPet_0(0, 18244792, 12197);return false;"
Jazzy - TX,https://cdn.rescuegroups.org/8864/pictures/animals/18439/18439120/97534385.jpg,"toolkitFocusPet_0(0, 18439120, 12198);return false;"
Sulpher - TX,https://cdn.rescuegroups.org/8864/pictures/animals/20303/20303989/97981210.jpg,"toolkitFocusPet_0(0, 20303989, 12199);return false;"
Chaos-IA,https://cdn.rescuegroups.org/8864/pictures/animals/20339/20339527/98107456.jpg,"toolkitFocusPet_0(0, 20339527, 12200);return false;"
Finley - MI,https://cdn.rescuegroups.org/8864/pictures/animals/20355/20355049/98197318.jpg,"toolkitFocusPet_0(0, 20355049, 12201);return false;"
